,lat,long,cluster
845,59.802914,30.267840000000003,211
846,59.941415,30.366456300000007,109
847,59.893524,30.518969,178
848,59.891785,30.511955,150
849,59.95999499999999,30.480290000000004,109
850,59.941415,30.366456300000007,109
851,60.09205,30.496159,27
852,59.95073299999999,30.500029,125
853,59.934464,30.363940000000003,161
854,60.092216,30.496479,27
855,59.941415,30.366456300000007,109
856,59.93336,30.364134000000004,161
857,59.941415,30.366456300000007,109
858,59.941415,30.366456300000007,109
859,59.9325037,30.4370752,112
860,59.941415,30.366456300000007,109
861,59.92611,30.341751,185
862,59.941415,30.366456300000007,109
863,59.97735,30.342422,206
864,59.97735,30.342503000000004,206
865,59.94546,30.367563,179
866,59.941415,30.366456300000007,109
867,59.945087,30.367628000000003,179
868,59.943672,30.36832,179
869,59.941415,30.366456300000007,109
870,59.941415,30.366456300000007,109
871,59.934113,30.306103000000004,180
872,59.934505,30.305311,174
873,59.941415,30.366456300000007,109
874,59.9300317,30.2840763,181
875,59.941415,30.366456300000007,109
876,59.92970699999999,30.286467,153
877,59.941415,30.366456300000007,109
878,59.941415,30.366456300000007,109
879,59.96175699999999,30.402152500000003,109
880,59.959812,30.4329,182
881,59.95999499999999,30.480290000000004,109
882,59.941415,30.366456300000007,109
883,59.802914,30.267840000000003,211
884,59.954033,30.356644,169
885,59.96191,30.402166,109
886,59.92715,30.359083,187
887,59.941415,30.366456300000007,109
888,59.941415,30.366456300000007,109
889,59.92471999999999,30.357355,183
890,59.92452,30.357492,183
891,59.941415,30.366456300000007,109
892,59.95839,30.475937,131
893,59.96191,30.402166,109
894,59.96191,30.402246,109
895,59.940327,30.41786,109
896,59.960014,30.480692,109
897,59.96191,30.402166,109
898,59.958716,30.406413300000004,204
899,59.941415,30.366456300000007,109
900,59.96208000000001,30.402653000000004,109
901,59.941415,30.366456300000007,109
902,59.96208000000001,30.402653000000004,109
903,59.927876,30.34203,185
904,59.941415,30.366456300000007,109
905,59.802914,30.267840000000003,211
906,59.852955,30.337854,184
907,59.96191,30.402166,109
908,59.96204,30.402386,109
909,59.941415,30.366456300000007,109
910,59.941415,30.366456300000007,109
911,59.927868,30.341972,185
912,59.927876,30.34203,185
913,59.95999499999999,30.480290000000004,109
914,59.941415,30.366456300000007,109
915,59.96191,30.402166,109
916,59.941415,30.366456300000007,109
917,59.93164,30.284105,186
918,59.93157,30.28412,186
919,59.941415,30.366456300000007,109
920,59.958843,30.409592,190
921,59.941415,30.366456300000007,109
922,59.941415,30.366456300000007,109
923,59.96191,30.402166,109
924,59.96208000000001,30.402653000000004,109
925,59.941415,30.366456300000007,109
926,59.941415,30.366456300000007,109
927,59.96191,30.402166,109
928,59.96208000000001,30.402653000000004,109
929,59.941415,30.366456300000007,109
930,59.941415,30.366456300000007,109
931,59.96191,30.402166,109
932,59.96202,30.402485,109
933,59.932854000000006,30.348755,44
934,59.92724200000001,30.358969,187
935,59.941415,30.366456300000007,109
936,59.941415,30.366456300000007,109
937,59.96191,30.402166,109
938,59.95885500000001,30.409523,190
939,59.9462,30.474258000000006,215
940,59.94383000000001,30.478313,163
941,59.95999499999999,30.480290000000004,109
942,59.91209,30.445948,109
943,59.941415,30.366456300000007,109
944,59.941415,30.366456300000007,109
945,59.955303,30.355066,169
946,59.940487,30.45567,109
947,59.961987,30.40226,109
948,59.96208000000001,30.402653000000004,109
949,59.9272,30.358921,187
950,59.92876,30.359983000000003,109
951,59.941415,30.366456300000007,109
952,59.941415,30.366456300000007,109
953,59.961987,30.40226,109
954,59.941415,30.366456300000007,109
955,59.937733,30.436192,188
956,59.93781,30.43666,188
957,59.941415,30.366456300000007,109
958,59.941415,30.366456300000007,109
959,59.97735,30.342422,206
960,59.977398,30.342606,206
961,59.941415,30.366456300000007,109
962,59.96205500000001,30.402390000000004,109
963,59.941415,30.366456300000007,109
964,59.941415,30.366456300000007,109
965,59.961987,30.40226,109
966,59.961987,30.40226,109
967,60.126957,30.446896,189
968,60.1265,30.447567,189
969,59.961987,30.40226,109
970,59.961987,30.40226,109
971,59.941415,30.366456300000007,109
972,59.961987,30.40226,109
973,59.941415,30.366456300000007,109
974,59.929,30.360447,92
975,59.961987,30.40226,109
976,59.961987,30.40226,109
977,59.941415,30.366456300000007,109
978,59.95885500000001,30.409468,190
979,59.941415,30.366456300000007,109
980,59.94407,30.357784,209
981,59.961987,30.40226,109
982,59.961987,30.40226,109
983,59.941415,30.366456300000007,109
984,59.941415,30.366456300000007,109
985,59.961987,30.40226,109
986,59.941383,30.394188,109
987,59.961987,30.40226,109
988,59.941415,30.366456300000007,109
989,59.93321,30.359688,203
990,59.935715,30.360937,145
991,59.941415,30.366456300000007,109
992,59.941415,30.366456300000007,109
993,60.012253,30.398493,110
994,60.012814,30.398243,110
995,59.961987,30.40226,109
996,59.949825,30.414501,127
997,59.940002,30.381903,191
998,60.00521,30.230099,192
999,59.940002,30.381903,191
1000,59.939780000000006,30.382002000000004,191
1001,60.00505,30.229761,192
1002,59.939780000000006,30.382002000000004,191
1003,59.941415,30.366456300000007,109
1004,59.941415,30.366456300000007,109
1005,59.89353000000001,30.518997,178
1006,59.89345,30.515408,114
1007,59.91117,30.444849,109
1008,59.91137,30.445618,109
1009,59.941415,30.366456300000007,109
1010,59.941086,30.39436,109
1011,59.961987,30.40226,109
1012,59.941415,30.366456300000007,109
1013,59.940987,30.394056,109
1014,59.94139000000001,30.394337,109
1015,59.961987,30.40226,109
1016,59.96162,30.407852,204
1017,59.941415,30.366456300000007,109
1018,59.941415,30.366456300000007,109
1019,59.961987,30.40226,109
1020,59.941415,30.366456300000007,109
1021,59.940987,30.394056,109
1022,59.941387,30.394585,109
1023,59.961987,30.40226,109
1024,59.961563,30.407623,204
1025,59.940987,30.394056,109
1026,59.952312,30.483557,193
1027,59.961987,30.40226,109
1028,59.961987,30.40226,109
1029,59.94283000000001,30.379465000000003,200
1030,59.94269,30.393782,194
1031,59.95999499999999,30.480290000000004,109
1032,59.939182,30.417334000000004,109
1033,59.940987,30.394056,109
1034,59.942688,30.393879,194
1035,59.941415,30.366456300000007,109
1036,59.941415,30.366456300000007,109
1037,59.94145970000001,30.3919653,194
1038,59.94138,30.394457,109
1039,59.961987,30.40226,109
1040,59.96204399999999,30.402351,109
1041,59.940987,30.394056,109
1042,59.941433,30.394209000000004,109
1043,59.961987,30.40226,109
1044,59.941415,30.366456300000007,109
1045,59.914722,30.476147,195
1046,59.91498000000001,30.475935,195
1047,59.941415,30.366456300000007,109
1048,59.941415,30.366456300000007,109
1049,59.961987,30.40226,109
1050,59.941415,30.366456300000007,109
1051,59.930367,30.354317,196
1052,59.930233,30.354433,196
1053,59.961987,30.40226,109
1054,59.93010699999999,30.354479,196
1055,59.941415,30.366456300000007,109
1056,59.941415,30.366456300000007,109
1057,59.961987,30.40226,109
1058,59.961987,30.40226,109
1059,59.941415,30.366456300000007,109
1060,59.941415,30.366456300000007,109
1061,59.940327,30.41786,109
1062,59.94076,30.41988,109
1063,59.941415,30.366456300000007,109
1064,59.961987,30.40226,109
1065,59.941415,30.366456300000007,109
1066,59.941415,30.366456300000007,109
1067,59.961987,30.40226,109
1068,59.961987,30.40226,109
1069,59.941415,30.366456300000007,109
1070,59.941415,30.366456300000007,109
1071,59.961987,30.40226,109
1072,59.961998,30.402378,109
1073,59.941415,30.366456300000007,109
1074,59.941415,30.366456300000007,109
1075,59.940224,30.455511,109
1076,59.940845,30.456337,109
1077,59.961987,30.40226,109
1078,59.934788,30.363317,92
1079,59.961987,30.40226,109
1080,59.961987,30.40226,109
1081,59.941415,30.366456300000007,109
1082,59.941415,30.366456300000007,109
1083,59.914722,30.476147,195
1084,59.953445,30.470142,176
1085,59.941415,30.366456300000007,109
1086,59.941415,30.366456300000007,109
1087,59.961987,30.40226,109
1088,59.941415,30.366456300000007,109
1089,59.94359,30.35236,197
1090,59.944126,30.353620000000006,201
1091,59.961987,30.40226,109
1092,59.961987,30.40226,109
1093,59.941415,30.366456300000007,109
1094,59.941415,30.366456300000007,109
1095,59.961987,30.40226,109
1096,59.961987,30.40226,109
1097,59.941415,30.366456300000007,109
1098,59.930187,30.35433,196
1099,59.961987,30.40226,109
1100,59.941415,30.366456300000007,109
1101,59.961987,30.40226,109
1102,59.961452,30.4077,204
1103,59.941415,30.366456300000007,109
1104,59.941415,30.366456300000007,109
1105,59.961987,30.40226,109
1106,59.941415,30.366456300000007,109
1107,59.961987,30.40226,109
1108,59.941415,30.366456300000007,109
1109,59.961987,30.40226,109
1110,59.961987,30.40226,109
1111,59.88359499999999,30.369232,5
1112,59.88324,30.368832,5
1113,59.940514,30.341034000000004,198
1114,59.94058199999999,30.341257,198
1115,59.98294,30.390339,199
1116,59.961987,30.40226,109
1117,59.941415,30.366456300000007,109
1118,59.941415,30.366456300000007,109
1119,59.961987,30.40226,109
1120,59.961987,30.40226,109
1121,59.941415,30.366456300000007,109
1122,59.932095,30.359858000000006,203
1123,59.942684,30.379305,200
1124,59.942677,30.379347,200
1125,59.941415,30.366456300000007,109
1126,59.941415,30.366456300000007,109
1127,59.802914,30.267840000000003,211
1128,59.7992,30.27336,109
1129,59.941415,30.366456300000007,109
1130,59.941415,30.366456300000007,109
1131,59.961987,30.40226,109
1132,59.95956,30.40476,109
1133,59.940327,30.41786,109
1134,59.939598,30.416712,109
1135,59.946953,30.359217,201
1136,59.94711,30.35899,201
1137,59.961987,30.40226,109
1138,59.96205500000001,30.402374,109
1139,59.941415,30.366456300000007,109
1140,59.941415,30.366456300000007,109
1141,59.961987,30.40226,109
1142,59.96206,30.402372,109
1143,59.941415,30.366456300000007,109
1144,59.941415,30.366456300000007,109
1145,59.961987,30.40226,109
1146,59.941415,30.366456300000007,109
1147,59.961987,30.40226,109
1148,59.941415,30.366456300000007,109
1149,59.961987,30.40226,109
1150,59.96205,30.40236,109
1151,59.941415,30.366456300000007,109
1152,59.941415,30.366456300000007,109
1153,59.940327,30.41786,109
1154,59.940796,30.419876,109
1155,59.961987,30.40226,109
1156,59.961987,30.40226,109
1157,59.941415,30.366456300000007,109
1158,59.941415,30.366456300000007,109
1159,59.961987,30.40226,109
1160,59.941415,30.366456300000007,109
1161,59.961987,30.40226,109
1162,59.953415,30.480673,202
1163,59.961987,30.40226,109
1164,59.961987,30.40226,109
1165,59.941415,30.366456300000007,109
1166,59.941415,30.366456300000007,109
1167,59.961987,30.40226,109
1168,59.958836,30.409252,190
1169,59.941415,30.366456300000007,109
1170,59.941415,30.366456300000007,109
1171,59.961987,30.40226,109
1172,59.931858,30.359735,203
1173,59.961987,30.40226,109
1174,59.961987,30.40226,109
1175,59.941415,30.366456300000007,109
1176,59.941415,30.366456300000007,109
1177,59.940327,30.41786,109
1178,59.94088000000001,30.420101000000006,109
1179,59.941415,30.366456300000007,109
1180,59.918427,30.468378,164
1181,59.961987,30.40226,109
1182,59.962082,30.402369,109
1183,59.941415,30.366456300000007,109
1184,59.941415,30.366456300000007,109
1185,59.961987,30.40226,109
1186,59.96205500000001,30.402357,109
1187,59.940327,30.41786,109
1188,59.941415,30.366456300000007,109
1189,59.940224,30.455511,109
1190,59.94075,30.455297,109
1191,59.961987,30.40226,109
1192,59.961266,30.407635,204
1193,59.941415,30.366456300000007,109
1194,59.941415,30.366456300000007,109
1195,59.940327,30.41786,109
1196,59.941415,30.366456300000007,109
1197,59.955692000000006,30.35657,169
1198,59.957264,30.356352,169
1199,59.941415,30.366456300000007,109
1200,59.955296,30.356361,169
1201,59.941415,30.366456300000007,109
1202,59.7992,30.27336,109
1203,59.941415,30.366456300000007,109
1204,59.934628,30.331146,205
1205,59.941415,30.366456300000007,109
1206,59.941415,30.366456300000007,109
1207,59.940327,30.41786,109
1208,59.93935,30.416996,109
1209,59.941415,30.366456300000007,109
1210,59.941415,30.366456300000007,109
1211,59.97736,30.342457,206
1212,59.977295,30.342478000000003,206
1213,59.94031500000001,30.455576,109
1214,59.940475,30.45558,109
1215,59.933548,30.355846000000003,207
1216,60.05826,30.337137,29
1217,59.933548,30.355846000000003,207
1218,59.933655,30.355970000000006,207
1219,60.05908,30.33512,29
1220,59.960762,30.323961,210
1221,59.941415,30.366456300000007,109
1222,59.941415,30.366456300000007,109
1223,59.921135,30.421642,208
1224,59.941415,30.366456300000007,109
1225,59.940327,30.41786,109
1226,59.941415,30.366456300000007,109
1227,59.940327,30.41786,109
1228,59.939217000000006,30.417444,109
1229,59.941415,30.366456300000007,109
1230,59.941415,30.366456300000007,109
1231,59.940327,30.41786,109
1232,59.941415,30.366456300000007,109
1233,59.916836,30.450686,109
1234,59.916817,30.45066,109
1235,59.941415,30.366456300000007,109
1236,59.941415,30.366456300000007,109
1237,59.955692000000006,30.35657,169
1238,59.957188,30.356365000000004,169
1239,59.941415,30.366456300000007,109
1240,59.941415,30.366456300000007,109
1241,59.94916,30.356867,162
1242,59.94905,30.357698,201
1243,59.941415,30.366456300000007,109
1244,59.940697,30.4198,109
1245,59.941415,30.366456300000007,109
1246,59.941415,30.366456300000007,109
1247,59.914722,30.476147,195
1248,59.944065,30.358252,209
1249,59.940327,30.41786,109
1250,59.960762,30.323961,210
1251,59.941415,30.366456300000007,109
1252,59.941415,30.366456300000007,109
1253,59.893967,30.514868,109
1254,59.892117000000006,30.511703000000004,150
1255,59.941415,30.366456300000007,109
1256,59.941415,30.366456300000007,109
1257,59.802914,30.267840000000003,211
1258,59.941415,30.366456300000007,109
1259,59.98866,30.345533000000003,212
1260,59.988384,30.345686,212
1261,59.940327,30.41786,109
1262,59.93362,30.43716,112
1263,59.941415,30.366456300000007,109
1264,59.95582,30.467712,176
1265,59.919296,30.438965000000003,213
1266,59.912483,30.440392,214
1267,59.941415,30.366456300000007,109
1268,59.943913,30.354136,4
1269,59.940327,30.41786,109
1270,59.939274,30.416977000000006,109
1271,59.9462,30.474258000000006,215
1272,59.941415,30.366456300000007,109
1273,60.011173,30.386566,216
1274,59.941415,30.366456300000007,109
1275,59.91683199999999,30.450724,109
1276,59.916862,30.45102,109
1277,59.941415,30.366456300000007,109
1278,59.941415,30.366456300000007,109
1279,59.955692000000006,30.35657,169
