,lat,long,trip_time,cluster
94,60.01617823,30.40939246,2015-09-28 22:49:00,1
95,59.95762760000001,30.359024800000004,2015-09-29 10:19:00,1
96,60.0161963,30.409335,2015-09-29 11:09:00,1
97,59.98957683,30.43828246,2015-09-29 13:38:00,1
98,60.0153168,30.4108714,2015-09-29 15:46:00,1
99,60.0139765,30.3937893,2015-09-29 16:40:00,1
100,60.05302349,30.33141707,2015-09-30 16:56:00,1
101,60.01599044,30.40920851,2015-09-30 19:55:00,1
102,59.9818838,30.2124705,2015-10-01 14:39:00,0
103,59.9878916,30.205385,2015-10-01 16:56:00,0
104,59.9424698,30.3557114,2015-10-01 18:48:00,1
105,60.01454774,30.39163996,2015-10-02 11:46:00,1
106,59.79936673,30.27401436,2015-10-05 14:56:00,5
107,60.0161933,30.4092933,2015-10-20 06:40:00,1
108,59.7998583,30.27411,2015-10-20 10:39:00,5
109,60.016218,30.409376300000005,2015-10-25 21:10:00,1
110,59.92902405,30.35644342,2015-10-26 12:06:00,1
111,60.0161312,30.4093183,2015-10-28 14:41:00,1
112,60.0124399,30.400469300000005,2015-10-30 09:38:00,1
113,60.0161046,30.40927581,2015-10-30 14:58:00,1
114,60.01627660000001,30.4092816,2015-11-06 14:23:00,1
115,60.01613929999999,30.4092063,2015-11-09 18:19:00,1
116,60.02272102,30.43143882,2015-11-13 19:17:00,1
117,60.01617660000001,30.4091016,2015-11-26 17:42:00,1
118,60.01613255,30.40924195,2015-11-28 22:36:00,1
119,60.016186,30.4092287,2015-12-01 17:34:00,1
120,60.0158733,30.4092266,2015-12-02 17:56:00,1
121,60.0161133,30.4095033,2015-12-26 13:05:00,1
122,59.93281598,30.34841482,2015-12-26 15:22:00,1
123,56.83010229999999,60.5673701,2015-12-29 05:45:00,2
124,56.83013212,60.56729442,2015-12-29 23:54:00,2
125,56.8302168,60.567692,2015-12-30 23:13:00,2
126,56.807336600000006,60.610955,2016-01-02 08:43:00,2
127,60.016071,30.4092151,2016-01-04 08:20:00,1
128,60.0162233,30.409011600000003,2016-01-16 20:03:00,1
129,59.9314108,30.3036595,2016-01-18 13:14:00,1
130,60.01600447,30.40927395,2016-01-18 19:38:00,1
131,59.9388851,30.39385906,2016-01-27 13:01:00,1
132,60.0160733,30.4092483,2016-02-22 16:44:00,1
133,59.91014670000001,30.2759206,2016-02-25 16:23:00,1
134,59.928975,30.3563118,2016-02-29 21:56:00,1
135,60.01592700000001,30.409991,2016-03-05 15:35:00,1
136,59.9292616,30.3569583,2016-03-14 17:30:00,1
137,60.01592700000001,30.409991,2016-03-17 11:57:00,1
138,59.9435899,30.32399,2016-03-21 08:50:00,1
139,60.0426366,30.37748,2016-03-25 18:52:00,1
140,60.01546759,30.41038312,2016-03-25 19:37:00,1
141,59.9384027,30.3453303,2016-04-03 14:05:00,1
142,59.93614506,30.32068648,2016-04-03 14:13:00,1
143,60.1034176,29.9475072,2016-04-05 11:39:00,19
144,60.0472816,30.3539099,2016-04-07 13:29:00,1
145,59.8916083,30.5116066,2016-04-09 17:03:00,18
146,59.800195,30.274495,2016-04-10 07:38:00,5
147,60.0316868,30.4283223,2016-04-11 08:44:00,1
148,60.0161379,30.409215600000003,2016-04-17 17:38:00,1
149,60.0161363,30.409313,2016-04-19 17:31:00,1
150,60.01811312,30.3181126,2016-04-30 19:08:00,1
151,60.01332946,30.39639894,2016-04-30 19:37:00,1
152,59.941415,30.366456300000007,2016-05-02 11:35:00,1
153,60.0162248,30.4094435,2016-05-03 15:45:00,1
154,60.0159634,30.4092243,2016-05-04 12:32:00,1
155,60.0162314,30.4094523,2016-05-05 10:01:00,1
156,59.941415,30.366456300000007,2016-05-05 10:36:00,1
157,59.8926566,30.515515,2016-05-06 14:18:00,18
158,59.89326510000001,30.5182,2016-05-06 14:41:00,18
159,59.941415,30.366456300000007,2016-05-06 16:24:00,1
160,60.02785536,30.4350383,2016-05-07 11:20:00,1
161,60.0161433,30.409243300000004,2016-05-07 18:56:00,1
162,59.941415,30.366456300000007,2016-05-11 19:08:00,1
163,59.9638701,30.279623699999995,2016-05-12 13:34:00,1
164,59.941415,30.366456300000007,2016-05-13 15:45:00,1
165,60.0552037,30.3902412,2016-05-13 19:09:00,1
166,60.01619720000001,30.4092925,2016-05-13 20:39:00,1
167,60.0017534,30.2740266,2016-05-14 12:15:00,1
168,59.9555799,30.243711600000005,2016-05-14 13:03:00,1
169,59.93206,30.3212733,2016-05-14 15:54:00,1
170,60.01175210000001,30.4009095,2016-05-15 20:40:00,1
171,60.0318766,30.4282379,2016-05-17 10:12:00,1
172,59.941415,30.366456300000007,2016-05-17 16:18:00,1
173,59.9435934,30.324039600000006,2016-05-19 15:03:00,1
174,59.95593936,30.48967066,2016-05-20 17:39:00,1
175,59.941415,30.366456300000007,2016-05-27 13:24:00,1
176,60.0278616,30.4350016,2016-05-27 17:28:00,1
177,59.941415,30.366456300000007,2016-05-29 10:17:00,1
178,59.9863118,30.3569789,2016-05-31 17:34:00,1
179,59.9796563,30.4591656,2016-06-07 19:06:00,1
180,60.015977,30.4092168,2016-06-07 21:29:00,1
181,60.016197,30.4092936,2016-06-10 16:46:00,1
182,60.027855,30.434890000000006,2016-06-11 15:41:00,1
183,60.0161323,30.409212100000005,2016-06-12 23:57:00,1
184,60.0162533,30.4092333,2016-06-13 23:42:00,1
185,59.941415,30.366456300000007,2016-06-15 15:12:00,1
